reviewId,userName,content,score,thumbsUpCount,reviewCreatedVersion,at
4dd46167-8ee1-4971-bbc6-1af7a27e3834,Pengguna Google,"hpku kena hack gara"" bayar ini hmmm majukk",1,0,,2025-03-23 02:51:40
d461b4b1-e8fc-4641-bcd4-bf8172a8a832,Pengguna Google,mengobati rasa kegabutan,5,0,,2025-03-28 02:53:40
174148d3-59aa-4255-8b67-93cc030738cd,Pengguna Google,sangat seruh lol,5,0,,2025-03-26 08:05:15
1c217f86-4d88-45db-baaf-e8527dac6918,Pengguna Google,Bagus saya sangat suka,5,0,2.9.2,2023-06-21 10:15:13
7f1e6da2-6c81-46fc-a9d5-f5bb48b4bedc,Pengguna Google,Gak sesuai contoh,1,0,,2023-12-29 08:15:18
35a5f2c8-d8b5-42c2-ae23-0f8665cf737b,Pengguna Google,Sangat menyenangkan,5,0,,2024-07-23 14:10:21
e89edf53-fb2c-4854-888c-2953df0b4566,Pengguna Google,Bagus seru banget,5,0,,2025-04-02 03:34:46
77ebe515-fbe4-4cdf-80b9-d682b65f5bac,Pengguna Google,mainannya seru banget,4,2,,2023-03-18 07:41:24
f8af696d-1c7d-44cf-a7c0-26263668dfbc,Pengguna Google,Gema sangat baik,3,0,,2025-03-01 15:18:34
6b3819e4-ecdf-4a53-9d39-f620a54e364a,Pengguna Google,Bagus game nya,5,0,2.7.1,2023-04-28 15:10:54
95aa29b0-bd25-4445-a9c4-d7181e25fa19,Pengguna Google,bagus sekali,5,0,,2025-03-23 01:18:57
096d75fd-a448-44af-9139-5722cb0fa8f8,Pengguna Google,bagus sekali 👍👏😊,5,0,,2025-03-23 01:57:10
c4940ea1-ceef-44a3-ab5c-c8ef7b73b1b7,Pengguna Google,Bagus menantang,5,0,3.4.4,2023-10-04 01:33:02
8c2ed9f2-8bf3-4ddd-a7c3-408bfe4f0040,Pengguna Google,bagus sekali,5,0,,2025-03-27 06:41:31
3afb46a3-e01b-4cc0-9be9-b4021f14d8fe,Pengguna Google,Bagus sekali game nya,5,0,3.2.0,2023-08-19 14:49:48
ac1645be-28a9-4858-b672-66bb8dedadaa,Pengguna Google,bagus sekali,5,0,,2025-03-29 04:19:18
b2a10f7c-d476-4251-a33c-3eefcb9cbdff,Pengguna Google,seru game nya,5,0,,2025-03-16 00:38:51
9769f03f-daa9-45ff-831e-9bcea8d3adb9,Pengguna Google,permainan kalau gabut,5,0,,2025-03-29 20:30:44
e5bbcbfd-f294-4e9c-98a2-4e9faa6d23d1,Pengguna Google,update lagi kak,5,0,,2025-02-12 01:35:55
18a51e6a-f092-43d6-b4fe-2536f6f32f6a,Pengguna Google,Baguslah tes otak kok,5,0,3.0.6,2023-07-23 06:37:27
e5fd718a-e10f-4f18-ad77-dad0912fa87b,Pengguna Google,Main nya enak,5,0,,2025-03-18 13:44:09
38abc035-7423-4f94-83a1-08c548509de4,Pengguna Google,Gemnya bagus,2,0,,2023-07-01 07:33:59
78ab623f-4d27-42c8-8511-200f49c0c423,Pengguna Google,Infokan kalok ada apdet terbaru,5,0,,2025-03-19 05:41:28
743c8426-c6ba-46ba-82de-c8a691bc9721,Pengguna Google,seru game nya,5,0,,2025-03-23 05:46:00
85423f23-7ff9-45fc-a12f-8971e5e95219,Pengguna Google,tidak buat saya bosan,5,0,,2025-03-28 14:45:25
71a7b0e7-afc0-453d-94b3-425bad4ace0d,Pengguna Google,gamenya seru,5,0,,2025-03-29 02:42:41
c6369900-35f2-4d77-8a9f-e9f5b03212f4,Pengguna Google,Gamenya keren,5,1,3.0.9,2023-07-27 21:17:25
584eda85-3657-4b00-93d5-a19fc2db66f3,Pengguna Google,seru tidak bikin kesepian,5,0,,2025-03-21 05:29:03
632d4bb2-5af4-4b24-97c8-707c734177b5,Pengguna Google,seru banget ajg,5,0,,2025-02-07 02:55:47
fdd6fab7-7be6-481e-b818-b454e3f53f89,Pengguna Google,enak main nya,5,0,,2025-03-29 13:30:52
bcd5d3ed-6523-427d-b04b-e24f725f2131,Pengguna Google,Oke 👍sangat menghibur diri,5,0,5.2.1,2024-08-19 05:36:52
91d108c6-cffc-40d6-9109-6257c05e2b3c,Pengguna Google,Asik buat gabut nih game 😅🤣🤣,5,1,2.9.8,2023-07-19 01:36:28
5ce65928-dd5d-4a26-946b-7e2b6894d9a3,Pengguna Google,seru bgt geme nya🥰,5,0,,2025-03-30 05:55:27
66ec9253-5523-4b21-aac0-0185070fbf2e,Pengguna Google,Ulusan saya bagus dh gtu jak,5,0,,2024-11-13 03:51:08
4d1e76e8-f878-4f22-b380-6506e93d7249,Pengguna Google,Z sangat terhibur,5,3,,2023-01-27 12:57:16
872edb00-7f58-4664-b808-6e04d31af07e,Pengguna Google,Semoga benar menghasilkan,5,1,4.5.3,2024-05-10 11:39:53
790c2c25-875a-4a90-b488-1abf55b6920a,Pengguna Google,HOAX GAK SEKEREN IKLANNYA 😤,1,0,,2024-06-01 10:52:09
268e5552-0e1c-410a-8ff0-b7d671b4e28f,Pengguna Google,obat sakit hati❤️‍🩹,5,0,,2025-03-04 01:53:13
245a7981-a88d-4746-a4b9-bb019ce167e3,Pengguna Google,Game yang bagus,5,0,3.8.0,2023-12-04 11:40:09
469a439b-23f1-4e27-a71b-ee02f91a1e0a,Pengguna Google,Tak sesuai sponsor,1,0,,2023-11-20 03:43:20
1ef3b1d7-9a24-4e97-ad01-48ee582d315f,Pengguna Google,bagus banget ANJ!!♥️,5,0,,2025-03-26 13:36:21
43a8368e-c390-4318-a32a-a973e1fae335,Pengguna Google,Game nya bagus 👍,5,1,3.8.5,2023-12-25 01:26:38
fc8caa1c-686a-4766-a47c-b3e96727983e,Pengguna Google,Baru mulai blm tau hasilnya,2,0,3.0.0,2023-07-17 02:52:54
64539407-80c9-4cd6-9545-e2207ff4a9d8,Pengguna Google,Combonya tambahin dong,2,0,,2025-03-05 06:31:29
923d085b-caaf-4580-a78a-ba023d307fbf,Pengguna Google,Saya suka gema ini 👍👍👍👍,5,0,,2025-01-26 04:04:38
a9226438-2948-4736-ab84-e974c8719a5a,Pengguna Google,ASIK BGTTT WAJIB SI DOWNLOAD INI GEM NY BGUSSS SUKAAAA,5,0,,2025-03-14 14:01:25
bde9b034-d886-41f5-9bd9-fc8dd3a59f03,Pengguna Google,cocok untuk nunggu buka puasa,5,0,,2025-03-23 13:37:15
3dbecff5-0e4d-49c0-a575-a390cf024729,Pengguna Google,Akhirnya bisa dapet koin,5,0,5.5.8,2024-10-02 02:59:09
5d9a28ad-7268-4420-968c-2f5292bd682d,Pengguna Google,seru abizz donlod pokoknya ga donlod nyesel,5,0,,2025-03-20 16:27:09
a19031e8-5272-45e2-b190-1b267fc90f2c,Pengguna Google,Yes bisa menghasilkan Uang,5,0,3.1.5,2023-08-15 08:13:29
911e80a5-92b2-4d69-8027-768559ae06f5,Pengguna Google,Gak bosanin dan sero,5,0,,2025-04-02 17:12:52
248e9987-5ece-4bfd-bbe1-efbb329b42ed,Pengguna Google,Ya permainan bagus,5,0,3.0.0,2023-07-12 13:35:18
4fa87a32-6d7d-4e37-bc86-ada9da578e7f,Pengguna Google,Permainan yang asik dan santai,5,1,2.4.5,2023-03-03 18:59:38
9a9839c6-50c4-488b-874f-b5d1ca692a28,Pengguna Google,SERU BGT GA PERLU PULSAAA,5,0,,2025-04-02 02:53:33
cf690517-dd57-479a-bad0-15fb0a0b6f0a,Pengguna Google,bagus sekaliiiiiiiii,5,0,,2025-03-20 01:56:22
00ea6f78-0f0e-4665-b2e8-cf2f8924c0e7,Pengguna Google,siapa yang kesini gr' fomoo?? aku akuu,5,0,,2025-03-24 02:21:17
3704f8ed-a6f7-409b-8ca8-e4d6dcd3693a,Pengguna Google,Zeta permainan bikin gak gabut,5,0,3.0.1,2023-07-21 10:34:49
26b1a3e3-dd03-4788-9d87-95f0b1af00d6,Pengguna Google,ok banget hilangkan penat,5,0,3.9.0,2023-12-28 23:39:36
c4abf493-993b-4c2b-b0dc-f11ecf91e7f5,Pengguna Google,bagus sekalii,5,0,,2025-04-02 14:21:02
7bece212-bc7e-4d55-8b1b-5a9a6e4e8621,Pengguna Google,Mantap permainannya,5,0,4.1.3,2024-03-06 05:59:14
f02308c8-bbc6-46ba-9aaf-41f8941f99e1,Pengguna Google,Keren game nya,5,0,,2025-03-17 12:45:07
af84a826-99b4-40d7-8c69-ec1b9419b662,Pengguna Google,"Game nya mantaaaap,,👍",5,0,2.7.2,2023-06-24 07:37:07
095d6c36-119d-4ef7-8a51-7db89fb67ac9,Pengguna Google,Lumayan menghibur.😁🙏🙏,5,0,5.0.5,2024-07-28 12:33:11
42486034-b878-4edd-8cfc-16f756370d1b,Pengguna Google,game nya suruh🥰,5,0,,2025-03-28 15:02:51
9779e968-eb2c-4998-af54-dc92bcf33028,Pengguna Google,Boleh lah buat ngilangin suntuk,5,1,3.9.8,2024-01-17 13:05:00
7c5003b2-bcce-4b0d-98e6-f8cda1eb186e,Pengguna Google,Seru Bikin Ketagihan,5,0,,2025-03-12 07:20:06
75c44d66-35bb-4695-bf6f-e2d577d192fd,Pengguna Google,sangat meng hibur 👍,5,0,,2025-03-25 12:58:02
709c922f-e3c9-4408-b443-f67172675a40,Pengguna Google,Seru gampang lagi 😁,5,0,,2024-06-16 15:31:33
1691cb52-d4db-4bfd-aa89-1fd09945a787,Pengguna Google,lgi tren jdi ikut²🗿,5,0,,2025-02-26 02:18:00
95f0eb6c-e069-44ca-a500-d9671bd23fe3,Pengguna Google,seruuuuu banget lih,5,0,,2025-03-14 20:31:05
fa7d2e2c-d2cc-4d22-8786-41bf89c5f9ec,Pengguna Google,Aku suka sekali 😊🗿,5,0,,2025-03-30 07:09:18
790de6ba-29c3-4d3c-bbdc-419495729ab6,Pengguna Google,Sangat menghibur,5,0,4.0.9,2024-02-13 19:22:18
78b5e705-269f-4f41-88d2-3eadd2771060,Pengguna Google,seru udah itu aja ya kon,5,0,,2025-03-18 06:00:53
3717969b-9192-4839-9fb0-19e7867ceb9d,Pengguna Google,INI GAME SANGAT BRUK DAN JELEK,5,0,,2025-03-24 05:31:49
33ae8a64-32f0-4776-80f6-dc944e6f00c7,Pengguna Google,Game nya asik🤞😁,5,0,,2025-03-14 07:13:18
3a0e5e95-3fce-4185-bca9-a85584151890,Pengguna Google,seru banget aku jadi hemat Kouta,5,0,,2025-03-28 13:58:03
28bf80d3-b54a-4a22-ba6d-7cd86509b88b,Pengguna Google,Semangat trus ya 💪💪💪💪💪💪💪💪,5,0,,2024-12-31 04:43:11
0d65ce68-37fa-4d31-949d-f115775eb7bb,Pengguna Google,belum gw download 🗿,5,0,,2025-03-24 11:34:32
6ed5f776-728e-43b5-b2b8-74a756a1f795,Pengguna Google,Saya suka gem inii,5,0,,2023-07-20 07:09:55
836b0106-0b34-4512-a66b-7349584c9a7f,Pengguna Google,bagus aja gitu,4,0,,2025-03-16 07:18:15
e4a935f7-dedc-4d9e-9961-03299d95e373,Pengguna Google,game nya enak,5,0,,2025-03-22 04:31:30
e37eea98-57d1-4b57-bc05-b8291f6599e2,Pengguna Google,buat orang'candu buat mainn,5,0,,2025-03-28 15:32:04
44f256af-a448-42f6-91c1-a98834c54ebe,Pengguna Google,Baru mainin bagus,5,0,4.1.0,2024-02-07 13:22:16
91a9373c-c817-48d5-9f4e-51d75782bf9f,Pengguna Google,bagus aja gitu,5,0,,2025-03-29 18:32:45
a36c8842-3d99-4468-b10f-f7122647bafa,Pengguna Google,game ini seru,5,0,,2025-02-26 12:24:41
3e12ca42-fa1b-468d-9109-89748f92faa2,Pengguna Google,Sangat menghibur,5,0,3.8.7,2023-12-25 12:16:06
ca9635fc-6bb0-4afd-a112-b772815ccce1,Pengguna Google,Mayan buat game gabut,5,0,,2025-02-18 00:57:25
afa45050-cb87-4a1d-8890-bfc5d2fdee51,Pengguna Google,bisa jd temen gabut,4,0,,2024-11-30 13:56:56
4230089f-3f3d-48bb-96c7-735667ceb17a,Pengguna Google,Malah kecanduan Gue :/,5,0,,2025-03-26 00:34:17
968dcda1-df31-4243-83d9-f21fa35c3ad1,Pengguna Google,SAYA SUKA SAMA APLIKASI BLOCK BLAST! 2024,5,0,5.1.8,2024-08-12 08:59:56
ea0927c3-9e47-47ca-8852-9410b8e5c62d,Pengguna Google,Pengisi waktu luang..,5,1,4.0.5,2024-02-02 08:37:28
45c34ed4-763d-44ec-9594-eccbc9928723,Pengguna Google,Gem ya sangat gaga,1,0,,2024-07-19 08:36:29
cbcc20b5-919b-49d7-b1a7-9188440011ca,Pengguna Google,Bagus games nya,4,0,4.0.4,2024-01-31 18:19:44
b32e4b6f-c643-4eda-abed-25a0694daeed,Pengguna Google,"Ngga jelas,jelek banget",5,0,,2025-03-19 08:03:03
44e07757-b50c-47a9-a758-8c6259faf1ff,Pengguna Google,Seru dan tidak pakai internet,5,0,,2024-06-07 05:24:55
74ceafe8-d7ce-414d-92df-3407f14979cf,Pengguna Google,mantap Weh pokonya,5,0,,2025-03-21 06:16:33
4e79f8a3-45c8-4f71-b779-b3aab28336e3,Pengguna Google,Semoga tambah bagus lagi,5,0,5.5.9,2024-10-03 05:45:26
7d95531e-0350-464d-8eb0-99505ecf2d07,Pengguna Google,Seru dan menyenangka,5,0,,2025-02-16 02:04:26
5555a035-2fe2-401a-abe4-ad752718bf94,Pengguna Google,Permainannya curang,1,0,,2025-03-06 13:33:26
0d6e1803-a323-4c1b-9be7-ec87e989927a,Pengguna Google,sayangg sekalii kurangg menarik karnaa syaa kenaa bagg,5,0,,2025-03-20 23:55:02
84a7b83b-8bf0-462f-a752-6c807adb78b3,Pengguna Google,Sangat menghibur,4,0,4.3.4,2024-04-20 03:27:54
433b1b14-8dee-430d-8add-d0d411e73b2b,Pengguna Google,seru game nya,5,0,,2025-01-09 23:06:41
741af2aa-8b0f-4bad-8fdd-b925f4eeec92,Pengguna Google,Gamenya seru bgt😘😘,5,1,4.1.1,2024-02-29 22:41:43
c3d3fcf4-d8a8-4448-b626-f33757e34bdc,Pengguna Google,Penghilang stres,5,0,5.5.0,2024-10-09 18:08:56
811042ed-84d0-4261-98fa-ba03a7417b8d,Pengguna Google,Seru banget aku ret 10/100,5,0,,2025-03-28 11:34:39
88c7b17d-d6ef-4964-b6cc-2961f6fe9bf9,Pengguna Google,"Bagus, menarik",5,0,5.4.6,2024-09-15 10:39:36
e60cfa08-15bf-4a4c-a247-8211d328409d,Pengguna Google,TIDAK SESUAI IKLAN,1,0,4.5.0,2024-05-07 10:56:56
ea954130-15b8-4abb-adba-58205c0b03ff,Pengguna Google,Honggoligobo sangat seru!!!,5,0,,2025-02-05 05:13:25
476d05ae-1679-4977-a049-bd7065c448db,Pengguna Google,kontol ga ngerti ngasi blok nya aneh taik cuih ajig emng paling bner maen ml,1,0,3.1.4,2023-08-15 15:44:13
fdf66fcc-4bbb-417f-bd99-b8e8d836ef98,Pengguna Google,Merusak pemandangan.,1,0,,2024-06-14 01:08:13
617578bf-2c9a-4aba-94eb-4911d0916520,Pengguna Google,Mantab gamenya,5,0,5.0.2,2024-07-23 12:12:00
726e468a-6a41-42d7-8b36-aadc2ab6a6e6,Pengguna Google,menyenangkan,5,0,,2025-03-30 16:05:57
4ced24cb-0c07-4f80-93ff-23d0cb3e2e90,Pengguna Google,sangat cocok untuk Anda yang jomblo,5,0,,2025-03-21 06:40:45
55aabcab-3cc1-4940-8a44-b69e3e4a557e,Pengguna Google,Suka banget seru,5,0,2.9.3,2023-06-29 01:45:16
7580c1a9-0839-4d42-b63d-7be0b7906380,Pengguna Google,Sangat menghibur,5,0,3.7.8,2023-11-30 05:37:44
641acc28-8ed1-4928-94c5-fe3cfe74c858,Pengguna Google,sangat menghibur,5,0,,2025-03-24 10:03:08
760f4a06-6d33-44be-877e-3dd0f47e0a52,Pengguna Google,Gk seperti di iklan,2,0,4.0.8,2024-02-05 05:57:30
6fa970f8-93f0-4e92-8aeb-b72162152c65,Pengguna Google,Sangat menghibur,5,0,4.9.1,2024-06-30 10:05:26
2b8072d6-ad94-4e45-9696-544139d79889,Pengguna Google,Baguss buat gabuttt,5,0,,2025-03-26 12:38:55
4f5acfa5-64a1-4910-a638-176998cf1ee3,Pengguna Google,permainan nya seru,5,0,,2025-03-23 06:39:29
d92eb3cc-2217-4ef6-97be-3983b09ff394,Pengguna Google,Mudah dan santai,2,0,4.1.0,2024-03-15 08:39:40
9aeafb70-128c-445f-998b-2c0183df4e7d,Pengguna Google,Enak buat ngisi kegabutan,5,0,4.9.1,2024-06-29 03:27:26
358d96fc-b239-4e71-be04-4d95701ccdec,Pengguna Google,permainan nya seru,5,0,,2025-03-24 12:26:53
8cd85eb1-7690-49b1-b048-ab7e98f730b5,Pengguna Google,Aku melihat orang memainkan game ini,5,0,5.2.0,2024-08-16 13:45:08
f380e454-b36d-4c40-8f5c-f67d1ac816d9,Pengguna Google,gua udah ampe poin 10000,5,0,,2025-03-18 05:06:11
87180e75-7ad7-49ba-9e8d-01f8966535e9,Pengguna Google,seru untuk bersantaai,5,0,,2025-03-27 10:28:18
e0a64789-a98d-4cad-81f7-9a635f748c57,Pengguna Google,Sangat menghibur,5,1,5.3.7,2024-09-10 20:43:38
10b7a22d-f124-4217-8aa8-754009f437df,Pengguna Google,asik gamenya,5,0,4.8.4,2025-03-01 04:52:56
cd6679e6-8414-494d-bc01-6ed69183cab0,Pengguna Google,Game gabut (Cocok bgt),5,0,4.0.1,2024-01-23 14:42:25
d911a15c-269f-4b63-85ae-8dddde6bf747,Pengguna Google,mantap sedikit mikir,3,0,,2025-03-24 08:27:42
364fd4cb-4f96-44cb-84f0-7911f14ed1cd,Pengguna Google,Sangat mengasikan,5,0,,2023-12-21 07:46:45
08ce9ae0-0735-47ed-8ad6-29d1e3e7b58c,Pengguna Google,Sangat bagus kawan,5,0,4.2.1,2024-03-20 12:16:33
23a08680-1b7d-4e3f-8c50-0714520e6c07,Pengguna Google,Permainannya bagus,4,0,3.7.9,2023-12-03 02:09:47
fe0a666f-8dea-4c3d-a568-9f9e702f286b,Pengguna Google,Sayaaaa mahuuuuu Bang Ini Apaaah annn yahhh Akuuuu Blummmm Kk Okkkkkkkyyyyy,5,1,,2024-04-29 20:30:24
87905472-3111-4d67-ab30-7a8a78a7d8ed,Pengguna Google,mainan nya seruu,5,0,,2025-03-28 07:21:39
a32c2bc2-206b-458a-82b8-822bb1ccecc0,Pengguna Google,seru yuk cobain,5,0,,2025-03-22 07:03:43
49f70dd7-eaa7-482e-ade3-9ab9b844f839,Pengguna Google,Gime yg bagus seru sekali,5,1,3.3.4,2023-10-23 16:38:31
dc7e9b29-db32-4025-a406-71dba1d86655,Pengguna Google,"sayaa iri kepada teman saya,dan saya berambisi mengalahkan skor teman saya👎🏻👎🏻👎🏻",5,0,,2025-02-10 02:36:47
639fd1f6-1b19-43a7-93f3-afbca524b3b7,Pengguna Google,seru bgt aku pengen lagi🤩🤩🤩,5,0,,2025-03-18 01:54:51
c8f3b1ac-8bc6-4503-94e4-662551aed85a,Pengguna Google,Bagus permainan nya.,5,0,2.9.3,2023-06-28 15:01:02
b768e0e8-8ec0-4b2c-9fed-875b7a0f57bb,Pengguna Google,Game ya membosankan,1,0,,2025-02-15 06:44:05
811f9375-0215-4ff2-b536-cdc5dfd87096,Pengguna Google,Game konsol najis,1,0,,2024-09-15 01:10:43
57c51892-3fff-4a71-8fd2-5fa96428f771,Pengguna Google,Gk bisa di download,1,0,,2025-03-04 15:41:27
8e84aac9-81e7-4317-9a9e-bbb05c04ff25,Pengguna Google,Enak banget maininya,5,0,,2025-02-01 15:37:03
6a3a11b7-d308-42a7-8713-d58968d2ec07,Pengguna Google,Bagus' KLO ga ada pulsa,5,0,,2025-03-17 01:35:14
a89b2f08-0b07-4095-8c50-da77412dfeb1,Pengguna Google,Game nya kaya kepelan tai,1,0,,2024-04-21 05:33:31
ae2c2d94-ec27-4faa-883b-c3066ff671e1,Pengguna Google,Game nya seru,5,0,,2025-03-18 14:51:29
69c1ca5e-37d3-4a3f-89f1-ccdfc2705d2b,Pengguna Google,Karena game nya seru,5,0,,2025-01-30 12:10:59
950932c7-9809-4302-b798-06e95d1b324e,Pengguna Google,Asik mainnya n mudah,5,0,2.6.6,2023-04-21 10:46:34
228b7dd8-9c86-4694-8846-b97684e57604,Pengguna Google,geme nya enak,5,0,,2025-01-31 14:23:54
e0e82a52-225f-4a53-a7c0-74e3062b863a,Pengguna Google,wah bagus bgt,5,0,,2024-09-03 05:58:13
f04d2d96-87cc-41ab-9162-ac758cfc753e,Pengguna Google,tida membuat sya bosan,4,0,,2025-03-16 08:09:39
bfdc55eb-a13a-4434-9ef9-5a3d6025c7b6,Pengguna Google,bagussssss bgt sih,5,0,,2025-03-29 11:30:48
9ac3ec85-1ccf-43dc-9a54-e2f3b2a0b418,Pengguna Google,geme ya seru bangat,5,0,,2025-03-27 15:37:15
3dc461c1-918f-4376-a4fe-fff11ea869ae,Pengguna Google,sangat menghibur..bagus,5,2,3.4.8,2023-10-15 12:29:14
790da9a8-0388-4508-b2dc-09acdb70a516,Pengguna Google,Seru mengisi waktu santai,5,7,2.3.5,2023-01-16 05:48:26
ab27eee9-a462-46e0-9976-16c1069dedeb,Pengguna Google,cukup menghibur,5,1,4.2.0,2024-03-17 15:36:14
d94a32d4-b8ea-4eed-8799-357c863aa4d4,Pengguna Google,"yangg mainn block blast karna ustad syauqhi, hadirr",5,0,,2025-03-18 09:32:19
8b8ed004-035c-46c9-8a9b-73d183d96705,Pengguna Google,Sangat menghibur,5,0,,2024-10-03 04:11:01
3befca39-c52f-4732-916b-8f341f604237,Pengguna Google,"ubur ubur ikan leleee, aku mek fomooo lee",5,0,,2025-03-21 11:49:33
f3e71db7-27ac-4279-ad4e-1b7708812c30,Pengguna Google,bagussss sekali,5,0,,2025-03-27 13:04:30
00b1d112-865c-479f-a292-0765bee334e1,Pengguna Google,Game nya seru,5,0,4.7.5,2024-06-24 08:42:07
bea27b7c-cbbb-472d-ac8a-2fa1579d27df,Pengguna Google,AKU SANGAT SUKA DENGAN GAME INI,5,0,,2025-01-11 10:01:18
f71fd34a-b1e7-4469-b6f9-4012706f00a5,Pengguna Google,game yg bgus!!!!,4,0,,2025-03-22 05:03:03
91d39dcd-f7ad-4c54-80b3-1f9dbb9c983b,Pengguna Google,Kalau bagus nambah satu lagi....?,4,1,2.9.8,2023-07-11 15:55:58
79ad9153-de6d-412e-827c-4295d2e847eb,Pengguna Google,gamenya burik.,1,0,,2025-03-28 15:15:15
142a88c4-a5b4-4125-a575-f7114266c9a4,Pengguna Google,game ini menghibur,5,0,,2025-04-02 14:58:49
752d39ff-4add-4280-bc05-6b66baf0ccf8,Pengguna Google,Sangat memuaskan,5,0,,2023-04-18 15:50:31
499c1131-98a5-4bc5-aaee-f392cec6e4d7,Pengguna Google,matap game nyah,5,0,,2025-03-24 09:36:51
6283f8b0-d46a-46c7-8c3d-2a8207f585e4,Pengguna Google,sangat meyenang kan,5,0,,2025-03-20 07:52:48
8cf825f4-48c2-46f8-a4e7-8cd000bed62e,Pengguna Google,"""TERTAWA TAPI TERLUKA😹""",1,0,,2025-04-03 01:17:11
1b4aff2c-bc42-45aa-95a5-0790db9f5d5c,Pengguna Google,Bagus permainannya,5,0,4.2.3,2024-04-01 15:52:42
09b88a24-9693-4e2a-a356-d90a91b9b959,Pengguna Google,"Hiburan emak""umur 1/2abad🤭😅",5,1,2.7.2,2023-04-28 13:55:06
9738f1e8-6b6e-4a66-8214-4fc5942e815e,Pengguna Google,ini seru banget dah,5,0,,2025-03-23 03:35:08
2c677738-f546-40c2-a59f-780195d58484,Pengguna Google,Kerennn game nya,5,0,,2023-06-03 15:19:35
f03e4154-0aac-4f57-b89e-1a7ca207b1bd,Pengguna Google,TIDAK SESUAI IKLAN,1,0,4.3.9,2024-04-22 11:24:59
d96a972b-ee54-429f-aa6d-8734980de8de,Pengguna Google,lol padahal menang kok kalah😹,1,0,,2025-03-21 13:08:31
007e6aa5-13f5-4254-84a8-f715fa45f70e,Pengguna Google,sukaa tapi bosen,5,0,,2023-04-21 05:44:52
b170e1a0-b167-4520-8408-30662f8cd064,Pengguna Google,bokepnya keliatan banget,1,0,,2024-09-09 01:58:03
4dde6c0e-48e1-4c01-a11b-02b6dd0a8f48,Pengguna Google,gw main lama bet sampe pala gw pusing🫩,5,0,,2025-03-27 14:29:29
9e994ad7-9796-46e4-90bd-3565848f30a3,Pengguna Google,"Seru, seru banget",5,0,,2024-11-28 02:25:58
efa4fbac-826e-4f9c-9b3f-715e77ad8a42,Pengguna Google,Rame banget untuk gabut,4,1,3.9.9,2024-01-29 12:28:38
be39ae69-ca05-40de-a533-6117049c1a9d,Pengguna Google,Bagus games nya,5,0,4.5.0,2024-05-05 04:42:53
415fe290-e917-4d36-92f5-54958782044e,Pengguna Google,Cocok buat mengisi kegabutan saya,5,0,,2023-08-27 13:51:02
aeb56572-19a1-4f0e-bb7e-7ad8e350cdf1,Pengguna Google,meledak' deh mainya,5,0,,2025-03-30 05:01:30
2f42f69c-16d4-42c9-a86a-54aff8c5f4a8,Pengguna Google,Geme uang bagus,1,0,4.2.6,2024-04-07 23:02:53
6986c18b-2a7d-4f11-9059-ad8226dcbfa3,Pengguna Google,Tidak suka game,1,0,,2023-11-26 00:00:17
d86b960d-a84f-4ac6-99bb-662719dcfcc2,Pengguna Google,Enak gamenya menghibur,5,0,4.2.0,2024-04-24 03:56:41
ef7e0627-f981-4c06-83a9-2c4b5eb90842,Pengguna Google,Bagus sekali geme ini,5,0,5.0.5,2024-07-26 14:26:11
1ce13dcc-106b-4e31-a7cf-527e5bc919d1,Pengguna Google,gamenya rame,5,0,,2025-03-17 12:16:04
2c5701e7-c9c8-4afc-8c9f-30bcd427dc3e,Pengguna Google,Opo sih ra sesuai iklan,1,0,,2023-11-26 08:55:37
b967ac0c-5586-4513-9550-658397d8dfd4,Pengguna Google,downloadnya susah,1,0,,2025-03-29 14:20:57
2e7a0c28-8451-4e32-a67e-22b014daf59c,Pengguna Google,Ini sangat bagus,5,0,,2023-09-16 11:35:44
5345eb97-0f1c-4250-940e-cfa361e89aeb,Pengguna Google,seru buat gabut,5,0,,2025-03-17 23:24:31
1889f85f-83e0-4e63-9b0d-af53bf5218e5,Pengguna Google,Pokonya mantap deh,5,1,4.4.3,2024-05-01 13:37:15
8ab67816-a102-4222-ab25-3a7f5921e657,Pengguna Google,bikin senang :),5,0,,2025-03-21 05:19:49
c8937857-60a2-4775-9786-3ecd938cfc8f,Pengguna Google,Aqu suka aplikasinya,5,0,3.1.4,2023-08-16 13:17:25
18b5af55-b541-4c76-943b-b9175575d509,Pengguna Google,Maksa banget di download,1,0,,2023-12-05 18:12:45
eb7c1e94-af30-4b83-8433-544662d819ca,Pengguna Google,Mantap doang su gue mah,5,0,,2025-01-31 14:15:35
567f9edc-afcc-4a0f-8990-f5d9c01ee312,Pengguna Google,NGGAK SEPERTI IKLANNYA!!!,1,0,5.5.9,2024-10-03 07:59:11
24ef0062-2a7c-4d2f-8665-4d756cec1857,Pengguna Google,sangat menghibur,5,0,,2025-02-22 14:29:00
792c9976-021b-4e5d-982a-3fa9587fcf24,Pengguna Google,seru bikin ketagihan,5,0,,2025-03-19 13:34:45
e6aa8fc9-097a-4d32-a541-92f2c0d8f501,Pengguna Google,punya gua ko apdet mulu,1,0,,2025-03-28 01:05:07
307dc6c8-c9a4-481d-821d-560b69b66297,Pengguna Google,Sangat biasa saja,5,1,3.9.0,2023-12-29 03:05:53
42501885-8acb-4c35-8da6-447c52f17e5d,Pengguna Google,Sangat menghibur,5,1,3.5.1,2023-10-19 15:46:02
4e75f874-0e13-4db5-93aa-f23bace5974b,Pengguna Google,Bagus banget bintang lima deh,5,0,4.5.9,2024-05-16 15:58:56
